Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.00     91.61     0.00      858     0.00     0.00  std::__future_base::_Result_base::_Deleter& std::__get_helper<1ul, std::__future_base::_Result_base::_Deleter>(std::_Tuple_impl<1ul, std::__future_base::_Result_base::_Deleter>&)
  0.00     91.61     0.00      854     0.00     0.00  std::__uniq_ptr_impl<std::__future_base::_Result_base, std::__future_base::_Result_base::_Deleter>::_M_ptr()
  0.00     91.61     0.00      851     0.00     0.00  std::_Tuple_impl<1ul, std::__future_base::_Result_base::_Deleter>::_M_head(std::_Tuple_impl<1ul, std::__future_base::_Result_base::_Deleter>&)
  0.00     91.61     0.00      841     0.00     0.00  std::_Head_base<1ul, std::__future_base::_Result_base::_Deleter, true>::_M_head(std::_Head_base<1ul, std::__future_base::_Result_base::_Deleter, true>&)
  0.00     91.61     0.00      841     0.00     0.00  std::_Any_data::_M_access()
  0.00     91.61     0.00      836     0.00     0.00  std::operator&(std::memory_order, std::__memory_order_modifier)
  0.00     91.61     0.00      835     0.00     0.00  std::future<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::~future()
  0.00     91.61     0.00      829     0.00     0.00  std::_Head_base<0ul, std::__future_base::_Result_base*, false>::_M_head(std::_Head_base<0ul, std::__future_base::_Result_base*, false>&)
  0.00     91.61     0.00      800     0.00     0.00  std::__basic_future<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::~__basic_future()
  0.00     91.61     0.00      777     0.00     0.00  std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count()
  0.00     91.61     0.00      768     0.00     0.00  std::__shared_count<(__gnu_cxx::_Lock_policy)2>::_M_swap(std::__shared_count<(__gnu_cxx::_Lock_policy)2>&)
  0.00     91.61     0.00      756     0.00     0.00  __gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >::__normal_iterator(unsigned long const* const&)
  0.00     91.61     0.00      743     0.00     0.00  __gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >::base() const
  0.00     91.61     0.00      727     0.00     0.00  std::_Function_base::~_Function_base()
  0.00     91.61     0.00      680     0.00     0.00  std::_Function_base::_Function_base()
  0.00     91.61     0.00      675     0.00     0.00  std::remove_reference<std::__future_base::_Result_base*&>::type&& std::move<std::__future_base::_Result_base*&>(std::__future_base::_Result_base*&)
  0.00     91.61     0.00      649     0.00     0.00  void std::destroy_at<std::future<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(std::future<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >*)
  0.00     91.61     0.00      649     0.00     0.00  std::future<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >* std::__addressof<std::future<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(std::future<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&)
  0.00     91.61     0.00      649     0.00     0.00  void std::_Destroy<std::future<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(std::future<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >*)
  0.00     91.61     0.00      630     0.00     0.00  std::_Sp_counted_ptr_inplace<std::packaged_task<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > ()>, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_M_ptr()
  0.00     91.61     0.00      627     0.00     0.00  std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count(std::__shared_count<(__gnu_cxx::_Lock_policy)2> const&)
  0.00     91.61     0.00      595     0.00     0.00  __gnu_cxx::__aligned_buffer<std::packaged_task<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > ()> >::_M_addr()
  0.00     91.61     0.00      592     0.00     0.00  __gnu_cxx::__aligned_buffer<std::packaged_task<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > ()> >::_M_ptr()
  0.00     91.61     0.00      592     0.00     0.00  std::remove_reference<void (*&)(std::_Any_data const&)>::type&& std::move<void (*&)(std::_Any_data const&)>(void (*&)(std::_Any_data const&))
  0.00     91.61     0.00      580     0.00     0.00  std::shared_ptr<std::packaged_task<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > ()> >::~shared_ptr()
  0.00     91.61     0.00      575     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::clear()
  0.00     91.61     0.00      575     0.00     0.00  std::function<void ()>::~function()
  0.00     91.61     0.00      573     0.00     0.00  std::__shared_ptr<std::packaged_task<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > ()>, (__gnu_cxx::_Lock_policy)2>::~__shared_ptr()
  0.00     91.61     0.00      567     0.00     0.00  std::remove_reference<std::_Any_data&>::type&& std::move<std::_Any_data&>(std::_Any_data&)
  0.00     91.61     0.00      563     0.00     0.00  std::_Function_base::_M_empty() const
  0.00     91.61     0.00      549     0.00     0.00  std::__shared_ptr<std::__future_base::_Task_state_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > ()>, (__gnu_cxx::_Lock_policy)2>::get() const
  0.00     91.61     0.00      548     0.00     0.00  std::remove_reference<bool (*&)(std::_Any_data&, std::_Any_data const&, std::_Manager_operation)>::type&& std::move<bool (*&)(std::_Any_data&, std::_Any_data const&, std::_Manager_operation)>(bool (*&)(std::_Any_data&, std::_Any_data const&, std::_Manager_operation))
  0.00     91.61     0.00      547     0.00     0.00  std::tuple_element<1ul, std::tuple<std::__future_base::_Result_base*, std::__future_base::_Result_base::_Deleter> >::type& std::get<1ul, std::__future_base::_Result_base*, std::__future_base::_Result_base::_Deleter>(std::tuple<std::__future_base::_Result_base*, std::__future_base::_Result_base::_Deleter>&)
  0.00     91.61     0.00      544     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::operator=(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&)
  0.00     91.61     0.00      539     0.00     0.00  __gnu_cxx::__aligned_buffer<std::__future_base::_Task_state<std::_Bind<decrypt_input(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&)::{lambda()#1} ()>, std::allocator<int>, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > ()> >::_M_addr()
  0.00     91.61     0.00      535     0.00     0.00  std::_Sp_counted_ptr_inplace<std::__future_base::_Task_state<std::_Bind<decrypt_input(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&)::{lambda()#1} ()>, std::allocator<int>, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > ()>, std::allocator<int>, (__gnu_cxx::_Lock_policy)2>::_M_ptr()
  0.00     91.61     0.00      524     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::data() const
  0.00     91.61     0.00      523     0.00     0.00  std::function<std::unique_ptr<std::__future_base::_Result_base, std::__future_base::_Result_base::_Deleter> ()>*&& std::forward<std::function<std::unique_ptr<std::__future_base::_Result_base, std::__future_base::_Result_base::_Deleter> ()>*>(std::remove_reference<std::function<std::unique_ptr<std::__future_base::_Result_base, std::__future_base::_Result_base::_Deleter> ()>*>::type&)
  0.00     91.61     0.00      520     0.00     0.00  std::__uniq_ptr_impl<std::__future_base::_Result_base, std::__future_base::_Result_base::_Deleter>::_M_deleter()
  0.00     91.61     0.00      516     0.00     0.00  std::__future_base::_State_baseV2*&& std::forward<std::__future_base::_State_baseV2*>(std::remove_reference<std::__future_base::_State_baseV2*>::type&)
  0.00     91.61     0.00      515     0.00     0.00  std::__shared_ptr_access<std::__future_base::_Task_state_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > ()>, (__gnu_cxx::_Lock_policy)2, false, false>::_M_get() const
  0.00     91.61     0.00      514     0.00     0.00  __gnu_cxx::__aligned_buffer<std::__future_base::_Task_state<std::_Bind<decrypt_input(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&)::{lambda()#1} ()>, std::allocator<int>, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > ()> >::_M_ptr()
  0.00     91.61     0.00      511     0.00     0.00  std::atomic<bool>::operator bool() const
  0.00     91.61     0.00      508     0.00     0.00  std::unique_ptr<std::__future_base::_Result_base, std::__future_base::_Result_base::_Deleter>::~unique_ptr()
  0.00     91.61     0.00      508     0.00     0.00  std::remove_reference<std::__future_base::_Result_base::_Deleter&>::type&& std::move<std::__future_base::_Result_base::_Deleter&>(std::__future_base::_Result_base::_Deleter&)
  0.00     91.61     0.00      507     0.00     0.00  __gnu_cxx::__aligned_buffer<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::_M_addr()
  0.00     91.61     0.00      501     0.00     0.00  std::__shared_ptr_access<std::__future_base::_Task_state_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > ()>, (__gnu_cxx::_Lock_policy)2, false, false>::operator->() const
  0.00     91.61     0.00      501     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::operator std::basic_string_view<char, std::char_traits<char> >() const
  0.00     91.61     0.00      496     0.00     0.00  std::remove_reference<std::__future_base::_State_baseV2*&>::type&& std::move<std::__future_base::_State_baseV2*&>(std::__future_base::_State_baseV2*&)
  0.00     91.61     0.00      482     0.00     0.00  std::future<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&& std::forward<std::future<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(std::remove_reference<std::future<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::type&)
  0.00     91.61     0.00      480     0.00     0.00  std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)2>::_M_add_ref_copy()
  0.00     91.61     0.00      477     0.00     0.00  bool*&& std::forward<bool*>(std::remove_reference<bool*>::type&)
  0.00     91.61     0.00      475     0.00     0.00  std::__future_base::_Task_setter<std::unique_ptr<std::__future_base::_Result<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__future_base::_Result_base::_Deleter>, std::__future_base::_Task_state<std::_Bind<decrypt_input(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&)::{lambda()#1} ()>, std::allocator<int>, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > ()>::_M_run()::{lambda()#1}, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&& std::forward<std::__future_base::_Task_setter<std::unique_ptr<std::__future_base::_Result<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__future_base::_Result_base::_Deleter>, std::__future_base::_Task_state<std::_Bind<decrypt_input(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&)::{lambda()#1} ()>, std::allocator<int>, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > ()>::_M_run()::{lambda()#1}, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(std::remove_reference<std::__future_base::_Task_setter<std::unique_ptr<std::__future_base::_Result<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__future_base::_Result_base::_Deleter>, std::__future_base::_Task_state<std::_Bind<decrypt_input(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&)::{lambda()#1} ()>, std::allocator<int>, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > ()>::_M_run()::{lambda()#1}, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::type&)
  0.00     91.61     0.00      469     0.00     0.00  ThreadPool::enqueue<decrypt_input(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&)::{lambda()#1}>(decrypt_input(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&)::{lambda()#1}&&)::{lambda()#1}::~future()
  0.00     91.61     0.00      468     0.00     0.00  UnsignedBigInt::operator=(UnsignedBigInt const&)
  0.00     91.61     0.00      443     0.00     0.00  ThreadPool::enqueue<decrypt_input(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&)::{lambda()#1}>(decrypt_input(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&)::{lambda()#1}&&)::{lambda()#1}*& std::_Any_data::_M_access<ThreadPool::enqueue<decrypt_input(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&)::{lambda()#1}>(ThreadPool::enqueue<decrypt_input(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&)::{lambda()#1}>(decrypt_input(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&)::{lambda()#1}&&)::{lambda()#1}*&&)::{lambda()#1}*>()
